b_acc,epoch,epoch_loss,loss,lr-AdamW,step
0.0,25,,0.0002837169449776411,,3999
,,,,1.8e-05,4009
0.0,25,,0.0010557961650192738,,4009
,,,,1.8e-05,4019
0.0,25,,0.0007898822077549994,,4019
,,,,1.8e-05,4029
0.0,25,,0.0007236604578793049,,4029
,,,,1.8e-05,4039
0.0,25,,0.00038997113006189466,,4039
,,,,1.8e-05,4049
0.0,25,,0.0005135514074936509,,4049
,,,,1.8e-05,4059
0.0,25,,0.004105835221707821,,4059
,,,,1.8e-05,4069
0.0,25,,0.0005063029821030796,,4069
,,,,1.8e-05,4079
0.1383928507566452,25,,0.027501657605171204,,4079
,,,,1.8e-05,4089
0.0,25,,0.0005025248974561691,,4089
,,,,1.8e-05,4099
0.0,25,,0.00036479521077126265,,4099
,,,,1.8e-05,4109
0.0,25,,0.0003709293669089675,,4109
,,,,1.8e-05,4119
0.0,25,,0.00045856283395551145,,4119
,,,,1.8e-05,4129
0.0,25,,0.00023153790971264243,,4129
,25,0.021315546706318855,,,4133
,,,,1.8e-05,4139
0.0,26,,0.00021680268400814384,,4139
,,,,1.8e-05,4149
0.0,26,,0.00023594978847540915,,4149
,,,,1.8e-05,4159
0.0,26,,0.0005642382893711329,,4159
,,,,1.8e-05,4169
0.0,26,,0.000851416785735637,,4169
,,,,1.8e-05,4179
0.0,26,,0.000307375070406124,,4179
,,,,1.8e-05,4189
0.0,26,,0.0008129432681016624,,4189
,,,,1.8e-05,4199
0.0,26,,0.001078388188034296,,4199
,,,,1.8e-05,4209
0.0,26,,0.000578651437535882,,4209
,,,,1.8e-05,4219
0.0,26,,0.0002910917392000556,,4219
,,,,1.8e-05,4229
0.1279296875,26,,0.13003000617027283,,4229
,,,,1.8e-05,4239
0.14033019542694092,26,,0.2169218361377716,,4239
,,,,1.8e-05,4249
0.0,26,,0.00036039145197719336,,4249
,,,,1.8e-05,4259
0.0,26,,0.0007276152027770877,,4259
,,,,1.8e-05,4269
0.0,26,,0.0014624614268541336,,4269
,,,,1.8e-05,4279
0.0,26,,0.0008139063138514757,,4279
,,,,1.8e-05,4289
0.1352163404226303,26,,0.08445198088884354,,4289
,26,0.02340918593108654,,,4292
,,,,1.8e-05,4299
0.1294642835855484,27,,0.11701498180627823,,4299
,,,,1.8e-05,4309
0.0,27,,0.0003782408020924777,,4309
,,,,1.8e-05,4319
0.0,27,,0.0012272628955543041,,4319
,,,,1.8e-05,4329
0.0,27,,0.0009601895580999553,,4329
,,,,1.8e-05,4339
0.0,27,,0.0007756276754662395,,4339
,,,,1.8e-05,4349
0.13048245012760162,27,,0.09365719556808472,,4349
,,,,1.8e-05,4359
0.0,27,,0.0010103501845151186,,4359
,,,,1.8e-05,4369
0.0,27,,0.00040870116208679974,,4369
,,,,1.8e-05,4379
0.0,27,,0.001265323138795793,,4379
,,,,1.8e-05,4389
0.0,27,,0.0006889388896524906,,4389
,,,,1.8e-05,4399
0.0,27,,0.00045317664626054466,,4399
,,,,1.8e-05,4409
0.0,27,,0.0003070053644478321,,4409
,,,,1.8e-05,4419
0.0,27,,0.0003481449675746262,,4419
,,,,1.8e-05,4429
0.0,27,,0.0006963895866647363,,4429
,,,,1.8e-05,4439
0.0,27,,0.0006318201776593924,,4439
,,,,1.8e-05,4449
0.09215764701366425,27,,0.08732825517654419,,4449
,27,0.011137201450765133,,,4451
,,,,1.8e-05,4459
0.12109375,28,,0.029768701642751694,,4459
,,,,1.8e-05,4469
0.0,28,,0.0002866624272428453,,4469
,,,,1.8e-05,4479
0.0,28,,0.0010838136076927185,,4479
,,,,1.8e-05,4489
0.0,28,,0.00027131405659019947,,4489
,,,,1.8e-05,4499
0.0,28,,0.0007467675022780895,,4499
,,,,1.8e-05,4509
0.0,28,,0.00028325265157036483,,4509
,,,,1.8e-05,4519
0.0,28,,0.0004641501000151038,,4519
,,,,1.8e-05,4529
0.0,28,,0.00037196752964518964,,4529
,,,,1.8e-05,4539
0.0,28,,0.0006886728806421161,,4539
,,,,1.8e-05,4549
0.0,28,,0.00046064265188761055,,4549
,,,,1.8e-05,4559
0.0989583358168602,28,,0.04725231975317001,,4559
,,,,1.8e-05,4569
0.0,28,,0.0006035180995240808,,4569
,,,,1.8e-05,4579
0.112548828125,28,,0.16663116216659546,,4579
,,,,1.8e-05,4589
0.0,28,,0.00030405016150325537,,4589
,,,,1.8e-05,4599
0.11592061072587967,28,,0.0,,4599
,,,,1.8e-05,4609
0.0,28,,0.00026520685059949756,,4609
,28,0.015010973438620567,,,4610
,,,,1.8e-05,4619
0.0,29,,0.00020099576795473695,,4619
,,,,1.8e-05,4629
0.0,29,,0.0009969576494768262,,4629
,,,,1.8e-05,4639
0.0,29,,0.0005589758511632681,,4639
,,,,1.8e-05,4649
0.0,29,,0.0004581168759614229,,4649
,,,,1.8e-05,4659
0.0,29,,0.00033598608570173383,,4659
,,,,1.8e-05,4669
0.0,29,,0.0008995325188152492,,4669
,,,,1.8e-05,4679
0.0,29,,0.001374053186737001,,4679
,,,,1.8e-05,4689
0.0,29,,0.00032336387084797025,,4689
,,,,1.8e-05,4699
0.0,29,,0.0011465565767139196,,4699
,,,,1.8e-05,4709
0.09974747151136398,29,,0.0958121120929718,,4709
,,,,1.8e-05,4719
0.0,29,,0.0001829891261877492,,4719
,,,,1.8e-05,4729
0.0,29,,0.00022105277457740158,,4729
,,,,1.8e-05,4739
0.0,29,,0.001099577290005982,,4739
,,,,1.8e-05,4749
0.0,29,,0.0005967958131805062,,4749
,,,,1.8e-05,4759
0.0,29,,0.0004287083283998072,,4759
,,,,1.8e-05,4769
0.0,29,,0.00013525642862077802,,4769
,29,0.013265609741210938,,,4769
,,,,5.4e-06,4779
0.27812498807907104,30,,0.15665200352668762,,4779
,,,,5.4e-06,4789
0.0,30,,0.0019897660240530968,,4789
,,,,5.4e-06,4799
0.0,30,,0.0008761505014263093,,4799
,,,,5.4e-06,4809
0.0,30,,0.0003293451154604554,,4809
,,,,5.4e-06,4819
0.0,30,,0.00021044787717983127,,4819
,,,,5.4e-06,4829
0.0,30,,0.0005341776413843036,,4829
,,,,5.4e-06,4839
0.0,30,,0.0004576959181576967,,4839
,,,,5.4e-06,4849
0.0,30,,0.00022718662512488663,,4849
,,,,5.4e-06,4859
0.0,30,,0.0003010735963471234,,4859
,,,,5.4e-06,4869
0.10875000059604645,30,,0.028732724487781525,,4869
,,,,5.4e-06,4879
0.0,30,,0.00047430387348867953,,4879
,,,,5.4e-06,4889
0.0,30,,0.0017973456997424364,,4889
,,,,5.4e-06,4899
0.0,30,,0.00018648419063538313,,4899
,,,,5.4e-06,4909
0.10468749701976776,30,,0.0,,4909
,,,,5.4e-06,4919
0.0,30,,0.0004051110881846398,,4919
,30,0.013689938932657242,,,4928
,,,,5.4e-06,4929
0.0,31,,0.0007005418883636594,,4929
,,,,5.4e-06,4939
0.0,31,,0.00040414719842374325,,4939
,,,,5.4e-06,4949
0.0,31,,0.00026539230020716786,,4949
,,,,5.4e-06,4959
0.0,31,,0.0006506794597953558,,4959
,,,,5.4e-06,4969
0.0,31,,0.00027842517010867596,,4969
,,,,5.4e-06,4979
0.0,31,,0.0004145458806306124,,4979
,,,,5.4e-06,4989
0.0,31,,0.0009326378349214792,,4989
,,,,5.4e-06,4999
0.0,31,,0.0034504630602896214,,4999
,,,,5.4e-06,5009
0.0,31,,0.0004523255047388375,,5009
,,,,5.4e-06,5019
0.0,31,,0.0005617435672320426,,5019
,,,,5.4e-06,5029
0.0,31,,0.0004577908548526466,,5029
,,,,5.4e-06,5039
0.0,31,,0.00021656067110598087,,5039
,,,,5.4e-06,5049
0.0,31,,0.0002005660062422976,,5049
,,,,5.4e-06,5059
0.0,31,,0.00040016212733462453,,5059
,,,,5.4e-06,5069
0.0,31,,0.00025293519138358533,,5069
,,,,5.4e-06,5079
0.0,31,,0.0001952455786522478,,5079
,31,0.010432027280330658,,,5087
,,,,5.4e-06,5089
0.453125,32,,0.1127268522977829,,5089
,,,,5.4e-06,5099
0.0,32,,0.0003294320194981992,,5099
,,,,5.4e-06,5109
0.0,32,,0.0005649248487316072,,5109
,,,,5.4e-06,5119
0.0,32,,0.0013980340445414186,,5119
,,,,5.4e-06,5129
0.0,32,,0.0005409859586507082,,5129
,,,,5.4e-06,5139
0.0,32,,0.00018328760052099824,,5139
,,,,5.4e-06,5149
0.0,32,,0.0004335888079367578,,5149
,,,,5.4e-06,5159
0.0963541641831398,32,,0.2856105864048004,,5159
,,,,5.4e-06,5169
0.0,32,,0.001809638924896717,,5169
,,,,5.4e-06,5179
0.0,32,,0.00017906431457959116,,5179
,,,,5.4e-06,5189
0.0,32,,0.0004479685740079731,,5189
,,,,5.4e-06,5199
0.078125,32,,0.12346865981817245,,5199
,,,,5.4e-06,5209
0.08709016442298889,32,,0.1075206995010376,,5209
,,,,5.4e-06,5219
0.0,32,,0.0006517701549455523,,5219
,,,,5.4e-06,5229
0.0,32,,0.0004813862906303257,,5229
,,,,5.4e-06,5239
0.0,32,,0.0013891730923205614,,5239
,32,0.015336181037127972,,,5246
,,,,5.4e-06,5249
0.0,33,,0.00044483880628831685,,5249
,,,,5.4e-06,5259
0.0,33,,0.00026438504573889077,,5259
,,,,5.4e-06,5269
0.0,33,,0.00025045115035027266,,5269
,,,,5.4e-06,5279
0.0,33,,0.0006281654350459576,,5279
,,,,5.4e-06,5289
0.0,33,,0.0017175422981381416,,5289
,,,,5.4e-06,5299
0.0,33,,0.0020969307515770197,,5299
,,,,5.4e-06,5309
0.1245039701461792,33,,0.038020212203264236,,5309
,,,,5.4e-06,5319
0.0,33,,0.0018743203254416585,,5319
,,,,5.4e-06,5329
0.0,33,,0.0008733643335290253,,5329
,,,,5.4e-06,5339
0.0,33,,0.00042105698958039284,,5339
,,,,5.4e-06,5349
0.0,33,,0.00018833669309969991,,5349
,,,,5.4e-06,5359
0.0,33,,0.0016215458745136857,,5359
,,,,5.4e-06,5369
0.0,33,,0.0003173048608005047,,5369
,,,,5.4e-06,5379
0.0,33,,0.00019785822951234877,,5379
,,,,5.4e-06,5389
0.0,33,,0.0004818191227968782,,5389
,,,,5.4e-06,5399
0.0,33,,0.00021475327957887203,,5399
,33,0.022392569109797478,,,5405
,,,,5.4e-06,5409
0.0,34,,0.0009478139691054821,,5409
,,,,5.4e-06,5419
0.0,34,,0.0007461161585524678,,5419
,,,,5.4e-06,5429
0.0,34,,0.0006693907198496163,,5429
,,,,5.4e-06,5439
0.0,34,,0.0002406809653621167,,5439
,,,,5.4e-06,5449
0.0,34,,0.000938868266530335,,5449
,,,,5.4e-06,5459
0.0,34,,0.0023804856464266777,,5459
,,,,5.4e-06,5469
0.0,34,,0.0003634915337897837,,5469
,,,,5.4e-06,5479
0.0,34,,0.0002662258630152792,,5479
,,,,5.4e-06,5489
0.0,34,,0.0002510742633603513,,5489
,,,,5.4e-06,5499
0.0,34,,0.0001655408850638196,,5499
,,,,5.4e-06,5509
0.0,34,,0.0002976570394821465,,5509
,,,,5.4e-06,5519
0.0,34,,0.00033407050068490207,,5519
,,,,5.4e-06,5529
0.0,34,,0.0008162825834006071,,5529
,,,,5.4e-06,5539
0.0,34,,0.0002329522540094331,,5539
,,,,5.4e-06,5549
0.0,34,,0.00013293263327796012,,5549
,,,,5.4e-06,5559
0.0,34,,0.0017757981549948454,,5559
,34,0.013521418906748295,,,5564
,,,,5.4e-06,5569
0.0,35,,0.00037914112908765674,,5569
,,,,5.4e-06,5579
0.0,35,,0.0008768796687945724,,5579
,,,,5.4e-06,5589
0.06499999761581421,35,,0.3518906831741333,,5589
,,,,5.4e-06,5599
0.0,35,,0.0002937380049843341,,5599
,,,,5.4e-06,5609
0.0,35,,0.0002461403200868517,,5609
,,,,5.4e-06,5619
0.0,35,,0.00036468671169131994,,5619
,,,,5.4e-06,5629
0.0,35,,0.0002955974778160453,,5629
,,,,5.4e-06,5639
0.0,35,,0.0003535044379532337,,5639
,,,,5.4e-06,5649
0.0,35,,0.0002097886463161558,,5649
,,,,5.4e-06,5659
0.0,35,,0.0014200049918144941,,5659
,,,,5.4e-06,5669
0.0,35,,0.0004434125730767846,,5669
,,,,5.4e-06,5679
0.0,35,,0.00012071374658262357,,5679
,,,,5.4e-06,5689
0.07450000196695328,35,,0.18175560235977173,,5689
,,,,5.4e-06,5699
0.0,35,,0.00016556578339077532,,5699
,,,,5.4e-06,5709
0.0,35,,0.0011720783077180386,,5709
,,,,5.4e-06,5719
0.0,35,,0.0002490267506800592,,5719
,35,0.019732464104890823,,,5723
,,,,5.4e-06,5729
0.0,36,,0.0004503554664552212,,5729
,,,,5.4e-06,5739
0.0,36,,0.0007941199000924826,,5739
,,,,5.4e-06,5749
0.0625,36,,0.2142600119113922,,5749
,,,,5.4e-06,5759
0.0989583358168602,36,,0.0,,5759
,,,,5.4e-06,5769
0.0,36,,0.000435278401710093,,5769
,,,,5.4e-06,5779
0.0809151753783226,36,,0.0322607159614563,,5779
,,,,5.4e-06,5789
0.09280303120613098,36,,0.20896470546722412,,5789
,,,,5.4e-06,5799
0.0,36,,0.00022597705537918955,,5799
,,,,5.4e-06,5809
0.10901162773370743,36,,0.7341674566268921,,5809
,,,,5.4e-06,5819
0.0,36,,0.0002777494373731315,,5819
,,,,5.4e-06,5829
0.0,36,,0.00047479491331614554,,5829
,,,,5.4e-06,5839
0.0,36,,0.0004906334797851741,,5839
,,,,5.4e-06,5849
0.0,36,,0.0008430674206465483,,5849
,,,,5.4e-06,5859
0.0,36,,0.0005089814076200128,,5859
,,,,5.4e-06,5869
0.0,36,,0.0003353636711835861,,5869
,,,,5.4e-06,5879
0.0,36,,0.0004786056815646589,,5879
,36,0.017770390957593918,,,5882
,,,,5.4e-06,5889
0.0,37,,0.00026833044830709696,,5889
,,,,5.4e-06,5899
0.0,37,,0.00036822439869865775,,5899
,,,,5.4e-06,5909
0.0,37,,0.0005611797678284347,,5909
,,,,5.4e-06,5919
0.0,37,,0.0003679759392980486,,5919
,,,,5.4e-06,5929
0.07779255509376526,37,,0.0,,5929
,,,,5.4e-06,5939
0.0,37,,0.0003068838850595057,,5939
,,,,5.4e-06,5949
0.0,37,,0.0017744482029229403,,5949
,,,,5.4e-06,5959
0.0,37,,0.0003239329671487212,,5959
,,,,5.4e-06,5969
0.0,37,,0.000344952306477353,,5969
,,,,5.4e-06,5979
0.0,37,,0.0002847540017683059,,5979
,,,,5.4e-06,5989
0.0,37,,0.0012200679630041122,,5989
,,,,5.4e-06,5999
0.0,37,,0.00013694832159671932,,5999
,,,,5.4e-06,6009
0.0,37,,0.0006674109608866274,,6009
,,,,5.4e-06,6019
0.0,37,,0.0006415556417778134,,6019
,,,,5.4e-06,6029
0.0,37,,8.536557288607582e-05,,6029
,,,,5.4e-06,6039
0.0,37,,0.000438222341472283,,6039
,37,0.009342439472675323,,,6041
,,,,5.4e-06,6049
0.0,38,,0.0003685982956085354,,6049
,,,,5.4e-06,6059
0.0,38,,0.0004906156682409346,,6059
,,,,5.4e-06,6069
0.0,38,,0.0005226635257713497,,6069
,,,,5.4e-06,6079
0.0,38,,0.00020877427596133202,,6079
,,,,5.4e-06,6089
0.0,38,,0.00013242574641481042,,6089
,,,,5.4e-06,6099
0.0,38,,0.00046640855725854635,,6099
,,,,5.4e-06,6109
0.0,38,,0.0006608400726690888,,6109
,,,,5.4e-06,6119
0.0,38,,0.0004927334375679493,,6119
,,,,5.4e-06,6129
0.0,38,,0.0002460942487232387,,6129
,,,,5.4e-06,6139
0.0,38,,0.0005849188892170787,,6139
,,,,5.4e-06,6149
0.0,38,,0.0014695668360218406,,6149
,,,,5.4e-06,6159
0.0,38,,0.00020505371503531933,,6159
,,,,5.4e-06,6169
0.0,38,,0.00017884222324937582,,6169
,,,,5.4e-06,6179
0.0,38,,0.000848159659653902,,6179
,,,,5.4e-06,6189
0.0,38,,0.00023006901028566062,,6189
,,,,5.4e-06,6199
0.0,38,,0.0005937231471762061,,6199
,38,0.008359716273844242,,,6200
,,,,5.4e-06,6209
0.1076388880610466,39,,0.0,,6209
,,,,5.4e-06,6219
0.0,39,,0.0012184858787804842,,6219
,,,,5.4e-06,6229
0.0,39,,0.0007052596192806959,,6229
,,,,5.4e-06,6239
0.0,39,,0.0004569178563542664,,6239
,,,,5.4e-06,6249
0.0,39,,0.00020883657271042466,,6249
,,,,5.4e-06,6259
0.0,39,,9.502140164840966e-05,,6259
,,,,5.4e-06,6269
0.0,39,,0.0002489415928721428,,6269
,,,,5.4e-06,6279
0.0,39,,0.0006667670095339417,,6279
,,,,5.4e-06,6289
0.0,39,,0.00023928775044623762,,6289
,,,,5.4e-06,6299
0.0,39,,0.0003897878050338477,,6299
,,,,5.4e-06,6309
0.0,39,,0.00022586886188946664,,6309
,,,,5.4e-06,6319
0.0,39,,0.0005455756327137351,,6319
,,,,5.4e-06,6329
0.0,39,,0.00028400722658261657,,6329
,,,,5.4e-06,6339
0.0,39,,0.00026481112581677735,,6339
,,,,5.4e-06,6349
0.0,39,,0.0005277388263493776,,6349
,,,,5.4e-06,6359
0.0,39,,0.000351158989360556,,6359
,39,0.01136691588908434,,,6359
,,,,5.4e-06,6369
0.0,40,,0.0006369977490976453,,6369
,,,,5.4e-06,6379
0.0,40,,0.0003998470201622695,,6379
,,,,5.4e-06,6389
0.0,40,,0.00031744001898914576,,6389
,,,,5.4e-06,6399
0.0,40,,0.0003347025194671005,,6399
,,,,5.4e-06,6409
0.0,40,,0.0007342939497902989,,6409
,,,,5.4e-06,6419
0.0,40,,0.000146522608702071,,6419
,,,,5.4e-06,6429
0.0,40,,0.0005212242249399424,,6429
,,,,5.4e-06,6439
0.0,40,,0.00014934252249076962,,6439
,,,,5.4e-06,6449
0.0,40,,0.00012248751590959728,,6449
,,,,5.4e-06,6459
0.0,40,,0.0013414607383310795,,6459
,,,,5.4e-06,6469
0.10994318127632141,40,,0.322201132774353,,6469
,,,,5.4e-06,6479
0.0,40,,0.0011315743904560804,,6479
,,,,5.4e-06,6489
0.0,40,,0.00034864331246353686,,6489
,,,,5.4e-06,6499
0.0,40,,0.0010854897554963827,,6499
,,,,5.4e-06,6509
0.0,40,,0.000999445328488946,,6509
,40,0.018277781084179878,,,6518
,,,,5.4e-06,6519
0.0,41,,0.0002845392154995352,,6519
,,,,5.4e-06,6529
0.0,41,,0.0002449338207952678,,6529
,,,,5.4e-06,6539
0.0,41,,0.000624185660853982,,6539
,,,,5.4e-06,6549
0.0,41,,0.00041845475789159536,,6549
,,,,5.4e-06,6559
0.0,41,,0.00021608450333587825,,6559
,,,,5.4e-06,6569
0.0,41,,0.0005191053496673703,,6569
,,,,5.4e-06,6579
0.11834016442298889,41,,0.03763369843363762,,6579
,,,,5.4e-06,6589
0.0,41,,0.0001491101720603183,,6589
,,,,5.4e-06,6599
0.0,41,,0.00022232162882573903,,6599
,,,,5.4e-06,6609
0.13942307233810425,41,,0.1198401004076004,,6609
,,,,5.4e-06,6619
0.0,41,,0.0011733900755643845,,6619
,,,,5.4e-06,6629
0.0,41,,0.00027038739062845707,,6629
,,,,5.4e-06,6639
0.0,41,,0.00021308966097421944,,6639
,,,,5.4e-06,6649
0.0,41,,0.00017719856987241656,,6649
,,,,5.4e-06,6659
0.12211879342794418,41,,0.04743443429470062,,6659
,,,,5.4e-06,6669
0.0,41,,0.0009339990792796016,,6669
,41,0.014219225384294987,,,6677
,,,,5.4e-06,6679
0.0,42,,0.0004223452997393906,,6679
,,,,5.4e-06,6689
0.0,42,,0.00043581993668340147,,6689
,,,,5.4e-06,6699
0.0,42,,0.00044924524263478816,,6699
,,,,5.4e-06,6709
0.0,42,,0.0003092018887400627,,6709
,,,,5.4e-06,6719
0.0,42,,0.0008689716923981905,,6719
,,,,5.4e-06,6729
0.0,42,,9.973750275094062e-05,,6729
,,,,5.4e-06,6739
0.0,42,,0.0015248444397002459,,6739
,,,,5.4e-06,6749
0.0,42,,0.0010072911391034722,,6749
,,,,5.4e-06,6759
0.12957316637039185,42,,0.0,,6759
,,,,5.4e-06,6769
0.0,42,,0.0005057405214756727,,6769
,,,,5.4e-06,6779
0.0,42,,0.00020410463912412524,,6779
,,,,5.4e-06,6789
0.0,42,,0.0009636885370127857,,6789
,,,,5.4e-06,6799
0.0,42,,0.0005576573894359171,,6799
,,,,5.4e-06,6809
0.0,42,,0.0006389209302142262,,6809
,,,,5.4e-06,6819
0.0,42,,0.00026651087682694197,,6819
,,,,5.4e-06,6829
0.0,42,,0.0002257735759485513,,6829
,42,0.016203133389353752,,,6836
,,,,5.4e-06,6839
0.0,43,,0.005021013785153627,,6839
,,,,5.4e-06,6849
0.0,43,,0.00040364518645219505,,6849
,,,,5.4e-06,6859
0.0,43,,0.001656730193644762,,6859
,,,,5.4e-06,6869
0.0,43,,0.00023443918325938284,,6869
,,,,5.4e-06,6879
0.0,43,,0.0002554047096055001,,6879
,,,,5.4e-06,6889
0.0,43,,0.0007957423804327846,,6889
,,,,5.4e-06,6899
0.0,43,,0.0007048069965094328,,6899
,,,,5.4e-06,6909
0.0,43,,0.0005035194335505366,,6909
,,,,5.4e-06,6919
0.08584337681531906,43,,0.1889309585094452,,6919
,,,,5.4e-06,6929
0.0,43,,0.00038366607623174787,,6929
,,,,5.4e-06,6939
0.0,43,,0.00046364738955162466,,6939
,,,,5.4e-06,6949
0.0,43,,0.00033889617770910263,,6949
,,,,5.4e-06,6959
0.0,43,,0.000476892659207806,,6959
,,,,5.4e-06,6969
0.0,43,,0.0002798582427203655,,6969
,,,,5.4e-06,6979
0.0,43,,0.0010911549907177687,,6979
,,,,5.4e-06,6989
0.0,43,,0.0006810841150581837,,6989
,43,0.014837195165455341,,,6995
,,,,5.4e-06,6999
0.0,44,,0.000170182524016127,,6999
,,,,5.4e-06,7009
0.0,44,,0.0003455969854258001,,7009
,,,,5.4e-06,7019
0.0,44,,0.0009809811599552631,,7019
,,,,5.4e-06,7029
0.0,44,,0.00039838632801547647,,7029
,,,,5.4e-06,7039
0.0,44,,0.000619164202362299,,7039
,,,,5.4e-06,7049
0.0,44,,0.00021301167726051062,,7049
,,,,5.4e-06,7059
0.0,44,,0.00021547276992350817,,7059
,,,,5.4e-06,7069
0.0,44,,0.00025677535450086,,7069
,,,,5.4e-06,7079
0.0,44,,0.0003311245236545801,,7079
,,,,5.4e-06,7089
0.0,44,,0.00033749075373634696,,7089
,,,,5.4e-06,7099
0.0,44,,0.00020799787307623774,,7099
,,,,5.4e-06,7109
0.0,44,,0.000357204582542181,,7109
,,,,5.4e-06,7119
0.0,44,,0.0008280501933768392,,7119
,,,,5.4e-06,7129
0.0,44,,0.0005476037040352821,,7129
,,,,5.4e-06,7139
0.0,44,,0.0002742557553574443,,7139
,,,,5.4e-06,7149
0.0,44,,0.0007471924764104187,,7149
,44,0.018712548539042473,,,7154
,,,,5.4e-06,7159
0.0,45,,0.00017072813352569938,,7159
,,,,5.4e-06,7169
0.0,45,,0.00033626140793785453,,7169
,,,,5.4e-06,7179
0.0,45,,0.00013713918451685458,,7179
,,,,5.4e-06,7189
0.02589285746216774,45,,0.09568082541227341,,7189
,,,,5.4e-06,7199
0.0,45,,0.0006958481390029192,,7199
,,,,5.4e-06,7209
0.03011363558471203,45,,0.2913568317890167,,7209
,,,,5.4e-06,7219
0.0,45,,0.0003303340054117143,,7219
,,,,5.4e-06,7229
0.0,45,,0.00048247844097204506,,7229
,,,,5.4e-06,7239
0.0,45,,0.0002268671669298783,,7239
,,,,5.4e-06,7249
0.0802631601691246,45,,0.30131644010543823,,7249
,,,,5.4e-06,7259
0.0,45,,0.0003602685173973441,,7259
,,,,5.4e-06,7269
0.0,45,,0.00031764013692736626,,7269
,,,,5.4e-06,7279
0.06724999845027924,45,,0.32119622826576233,,7279
,,,,5.4e-06,7289
0.0,45,,0.000553554215002805,,7289
,,,,5.4e-06,7299
0.0,45,,0.0003746578877326101,,7299
,,,,5.4e-06,7309
0.07580645382404327,45,,0.05950012430548668,,7309
,45,0.018002863973379135,,,7313
,,,,5.4e-06,7319
0.0,46,,0.00012920924928039312,,7319
,,,,5.4e-06,7329
0.09375,46,,0.3147074580192566,,7329
,,,,5.4e-06,7339
0.0,46,,0.000373414863133803,,7339
,,,,5.4e-06,7349
0.0,46,,0.00015089288353919983,,7349
,,,,5.4e-06,7359
0.0,46,,0.00040526228258386254,,7359
,,,,5.4e-06,7369
0.0,46,,0.00022228762099985033,,7369
,,,,5.4e-06,7379
0.0,46,,0.00035385863156989217,,7379
,,,,5.4e-06,7389
0.0,46,,0.00014318592729978263,,7389
,,,,5.4e-06,7399
0.0,46,,0.00015333763440139592,,7399
,,,,5.4e-06,7409
0.0,46,,0.0005413518520072103,,7409
,,,,5.4e-06,7419
0.0,46,,0.00021490236395038664,,7419
,,,,5.4e-06,7429
0.0,46,,0.00047783160698600113,,7429
,,,,5.4e-06,7439
0.0,46,,0.0005800884682685137,,7439
,,,,5.4e-06,7449
0.0,46,,0.0003416620602365583,,7449
,,,,5.4e-06,7459
0.0,46,,0.0003654414904303849,,7459
,,,,5.4e-06,7469
0.0,46,,0.0006133359856903553,,7469
,46,0.013466606847941875,,,7472
,,,,5.4e-06,7479
0.0,47,,0.0002445789868943393,,7479
,,,,5.4e-06,7489
0.0,47,,0.00024106136697810143,,7489
,,,,5.4e-06,7499
0.0,47,,0.00032409792765975,,7499
,,,,5.4e-06,7509
0.0,47,,0.0005021196557208896,,7509
,,,,5.4e-06,7519
0.0,47,,0.0001283407473238185,,7519
,,,,5.4e-06,7529
0.0,47,,0.00037383928429335356,,7529
,,,,5.4e-06,7539
0.0,47,,0.0001493477466283366,,7539
,,,,5.4e-06,7549
0.0,47,,0.0005765593959949911,,7549
,,,,5.4e-06,7559
0.0,47,,0.0008427482680417597,,7559
,,,,5.4e-06,7569
0.0,47,,0.0015900919679552317,,7569
,,,,5.4e-06,7579
0.0,47,,0.0002805053081829101,,7579
,,,,5.4e-06,7589
0.0,47,,0.0004969944711774588,,7589
,,,,5.4e-06,7599
0.0,47,,0.0002669829409569502,,7599
,,,,5.4e-06,7609
0.05611313879489899,47,,0.26208335161209106,,7609
,,,,5.4e-06,7619
0.0,47,,0.0001671745558269322,,7619
,,,,5.4e-06,7629
0.0,47,,0.0007587006548419595,,7629
,47,0.01598634198307991,,,7631
,,,,5.4e-06,7639
0.0,48,,0.00022464968787971884,,7639
,,,,5.4e-06,7649
0.0,48,,0.0006514728884212673,,7649
,,,,5.4e-06,7659
0.0,48,,0.00018252123845741153,,7659
,,,,5.4e-06,7669
0.0,48,,0.0005133303347975016,,7669
,,,,5.4e-06,7679
0.0,48,,0.00034920411417260766,,7679
,,,,5.4e-06,7689
0.0,48,,0.0004356600984465331,,7689
,,,,5.4e-06,7699
0.0,48,,0.0002533115039113909,,7699
,,,,5.4e-06,7709
0.08894230425357819,48,,0.038527246564626694,,7709
,,,,5.4e-06,7719
0.0,48,,0.0006762490374967456,,7719
,,,,5.4e-06,7729
0.0,48,,0.0005412965547293425,,7729
,,,,5.4e-06,7739
0.0,48,,0.00016910603153519332,,7739
,,,,5.4e-06,7749
0.0,48,,0.00018614337022881955,,7749
,,,,5.4e-06,7759
0.0,48,,0.00034599631908349693,,7759
,,,,5.4e-06,7769
0.0,48,,0.0002972035435959697,,7769
,,,,5.4e-06,7779
0.0,48,,0.0006596111925318837,,7779
,,,,5.4e-06,7789
0.0,48,,0.0003742198459804058,,7789
,48,0.019115343689918518,,,7790
,,,,5.4e-06,7799
0.0,49,,0.0004447104292921722,,7799
,,,,5.4e-06,7809
0.0,49,,0.0005894015775993466,,7809
,,,,5.4e-06,7819
0.0,49,,0.0012597955064848065,,7819
,,,,5.4e-06,7829
0.0,49,,0.0009083127952180803,,7829
,,,,5.4e-06,7839
0.0,49,,0.000245759729295969,,7839
